,sex
18886,0.113112085
15701,0.14638613
18727,0.11061189
6945,0.11389311
28362,0.13936731
18898,0.12059562
26583,0.17338113
15003,0.12572378
25076,0.1475285
20675,0.12640467
23577,0.11039864
8217,0.11651478
22585,0.111787036
4359,0.11255481
32057,0.1128815
14497,0.11066562
11883,0.15552594
21095,0.11030727
8954,0.18397531
15186,0.14029834
20033,0.15736975
4077,0.13991877
6560,0.13455519
14610,0.2996023
26978,0.20373869
29167,0.112848386
14102,0.30741507
30297,0.12470455
16714,0.13561627
9978,0.113001354
9004,0.19254722
6158,0.11848236
19043,0.116106674
3464,0.11959447
23152,0.114551455
12529,0.11133466
7874,0.114029184
6125,0.11106018
21631,0.14699751
31436,0.22161664
13864,0.11665192
11210,0.11611692
6057,0.115818374
29309,0.12510853
23117,0.13309573
19659,0.14851555
51,0.6188077
4329,0.1142856
11277,0.17685449
23603,0.111148946
8554,0.11067359
10220,0.12903018
22855,0.13634005
13454,0.21959214
23720,0.21200426
22373,0.20923172
28310,0.13310307
20110,0.15706335
6050,0.115812674
19516,0.11293782
8166,0.12002576
9703,0.14204954
18580,0.21990949
9705,0.11448391
16957,0.13429298
27931,0.16415617
13410,0.43025905
30494,0.13289292
19438,0.18329316
16452,0.41126123
31100,0.12583353
17577,0.11058033
2999,0.11158088
18042,0.14900202
25218,0.12331208
10307,0.22420247
28608,0.18630598
1485,0.22024629
6375,0.19503139
7871,0.19001578
27757,0.15412475
29417,0.16168445
7550,0.2055181
1501,0.14016023
18142,0.12301005
29267,0.13583075
30531,0.32330433
1480,0.16290827
16078,0.11681147
13453,0.14327253
25029,0.12725425
20092,0.12026251
18164,0.11023275
20410,0.13262327
22976,0.11303177
20928,0.17286515
14346,0.1249584
20867,0.25522304
30282,0.11044944
28527,0.22311719
28066,0.11354588
9066,0.11686359
28994,0.49524638
14882,0.18329126
14294,0.2070305
24677,0.11350362
9895,0.12121494
29527,0.11559043
19885,0.114445075
28651,0.12740201
10411,0.12774453
1950,0.11011017
10928,0.4129558
1068,0.13955863
19872,0.13198021
11159,0.1122482
1265,0.1352351
11019,0.1376493
7283,0.13594899
13342,0.17030099
6516,0.11840832
246,0.14129522
14864,0.14538667
8775,0.110199906
4606,0.13076064
16049,0.14742765
30416,0.16785148
39,0.17842503
9551,0.48459488
4570,0.11348295
20754,0.29122728
13563,0.11294829
28084,0.1482566
2729,0.13972422
23438,0.15877184
25748,0.12723587
13870,0.11693896
31966,0.13321579
29395,0.17913954
4187,0.1695146
11721,0.11011143
7252,0.11031661
23033,0.18455182
28952,0.1472103
21734,0.15604965
12012,0.11302384
23896,0.113957986
22864,0.13397986
3955,0.11068173
31690,0.12916534
18891,0.11562525
4681,0.18748812
15929,0.11363863
16295,0.11561063
11199,0.14732696
28555,0.20907137
29692,0.32514635
10638,0.23496902
27273,0.112933524
7351,0.11055953
23615,0.20474647
7236,0.20256811
4861,0.16606191
10844,0.13851102
6908,0.14902878
13491,0.18095545
16320,0.11404474
16651,0.17776462
2770,0.14149201
2329,0.11742802
9467,0.11940965
6044,0.1292668
23210,0.12785122
21668,0.11365514
19697,0.15900187
10172,0.11131148
32282,0.23160167
9609,0.14810191
21203,0.17136455
25898,0.1213636
10730,0.11401191
1031,0.21532252
30022,0.19798204
17206,0.11777995
7058,0.114203855
24965,0.20559874
27279,0.37443537
13071,0.115895264
10057,0.16893685
18563,0.1354656
21112,0.31156692
21913,0.23771511
21079,0.16899458
26719,0.13083602
9877,0.16490693
28634,0.11532549
13665,0.18091543
14986,0.1610672
7441,0.2562293
6255,0.11343622
12696,0.11321489
15355,0.13470405
29762,0.11012297
20475,0.14971653
29561,0.122493014
30867,0.11257487
26559,0.12552188
24715,0.12557057
21747,0.11863712
5113,0.111409426
13426,0.1286266
26095,0.1143176
17805,0.117538184
24130,0.16299456
770,0.14086682
14679,0.1905081
27470,0.11019058
17669,0.13485056
16243,0.11780883
18325,0.15731806
30688,0.16103125
5938,0.118462145
20412,0.14862965
4027,0.11976393
8974,0.24245061
3937,0.16907017
17177,0.14896224
28484,0.137395
28046,0.1464771
9990,0.22890967
29022,0.1103426
19476,0.15686809
23271,0.1101328
28354,0.11799867
5255,0.11011178
30648,0.11028629
12108,0.12019194
22090,0.11033573
16978,0.1596594
1525,0.15008548
17342,0.112756744
8664,0.13042572
18057,0.11655148
11141,0.2748334
27685,0.1307456
23158,0.11297012
13292,0.1689146
4087,0.11879193
18281,0.120197535
25205,0.12171854
25405,0.1443923
26259,0.22435203
22421,0.11867907
6922,0.15038107
26555,0.1319057
28664,0.26738754
1461,0.12155478
16944,0.23854955
7942,0.11029173
17529,0.111480504
29042,0.14119968
30774,0.18603493
25196,0.16738848
30518,0.11033534
25401,0.21422108
22108,0.7263884
12420,0.13814953
32252,0.14937164
22951,0.112719074
8741,0.16655079
16375,0.11085349
12459,0.1572583
1463,0.111066744
23685,0.114095405
18582,0.15152788
11982,0.13663368
9157,0.13337944
11744,0.11024541
2670,0.13332452
28614,0.11074545
14150,0.16837616
14067,0.14509799
12700,0.11381267
646,0.14772117
25806,0.1805994
31060,0.13210952
24800,0.16449825
27763,0.4166713
9554,0.22299108
23423,0.20804773
7145,0.15982132
30197,0.11017143
4925,0.15328744
4975,0.16594249
26609,0.18285248
2978,0.17127202
31245,0.14542514
1115,0.19094883
13015,0.12211529
3466,0.118122675
20434,0.38587263
25155,0.16020621
23623,0.16168445
25258,0.27144006
20237,0.16000874
14481,0.27702
21442,0.11011237
21407,0.17831914
14184,0.113155656
26133,0.19542739
28663,0.11636164
7634,0.12088978
25073,0.16442212
22703,0.124670066
25127,0.14081371
7423,0.1104371
4023,0.13052055
31854,0.1391845
5369,0.11318528
26873,0.14106725
30167,0.12912734
26930,0.15004379
6884,0.11905066
29526,0.121223815
3883,0.110602915
2314,0.113069214
10315,0.28710058
7412,0.12989414
32021,0.11020478
32443,0.13315867
26587,0.14950034
9617,0.15328744
26576,0.16933492
1883,0.23654643
18276,0.118883535
22980,0.15357357
17922,0.12462018
27488,0.12088404
28972,0.14121485
17152,0.357612
2328,0.14088751
25290,0.11024993
8953,0.16445316
8988,0.1580178
30254,0.2061031
16571,0.12634918
18038,0.14440133
7855,0.11347892
5137,0.11053605
10584,0.13299848
27936,0.16393596
23757,0.110110804
9001,0.15367289
4888,0.110836335
8215,0.11893471
1095,0.17028585
14738,0.13760808
20653,0.110455476
31626,0.110445365
31186,0.12274286
15445,0.19601245
23106,0.33042273
21005,0.19261561
5302,0.1101206
28983,0.20516135
25724,0.17335013
17007,0.1290045
8009,0.13768426
19464,0.19639423
12510,0.16479877
11750,0.13323674
18916,0.111881316
8708,0.115150064
22561,0.15278412
25286,0.2192837
17856,0.34813786
30642,0.14430523
18928,0.12626407
26691,0.11795867
849,0.13707954
24811,0.12248916
5607,0.11533123
30895,0.110109754
19977,0.13180643
32160,0.113705374
4717,0.11904746
19743,0.11104667
21257,0.14626254
30125,0.2377465
20685,0.20873208
23957,0.11225726
6403,0.11100344
7632,0.22685403
28387,0.1563337
24033,0.12919334
21139,0.19554925
18904,0.14406684
17973,0.12143774
31850,0.11361511
2284,0.123216495
3094,0.21744266
30277,0.20620579
19628,0.11385346
22907,0.1521887
5041,0.15382493
19669,0.12417481
9954,0.14143224
17040,0.16799945
29478,0.1106228
27612,0.18058695
19615,0.17520674
11631,0.15729593
31673,0.11205475
2484,0.16050799
13034,0.1849615
28793,0.34195206
9910,0.182299
30446,0.1196513
28206,0.11035774
1159,0.11196508
21109,0.24082486
7953,0.11539893
8118,0.11078499
22618,0.12967502
8015,0.15002447
6780,0.11910464
6618,0.118939996
10559,0.11021047
544,0.12775609
11219,0.11203977
13939,0.11489774
2389,0.115264155
10583,0.14422695
21533,0.11017589
29473,0.11011449
24925,0.17221479
31979,0.15415543
30035,0.14908537
2373,0.12415764
27138,0.17102034
32202,0.27422315
14104,0.11758274
23054,0.143698
3695,0.11880164
26605,0.73361504
4503,0.11627656
1495,0.22646268
26887,0.1103356
13960,0.18118644
4091,0.13207804
16911,0.12617676
11136,0.16894871
9697,0.11203772
30962,0.2033978
4019,0.13020146
18015,0.122121006
31702,0.14393899
6429,0.12683442
24329,0.122884676
23119,0.17179343
4001,0.24334455
23151,0.11156929
23940,0.121965185
5672,0.12671442
17248,0.11012253
15471,0.20327555
23492,0.12452293
29672,0.119063206
27454,0.11093398
9611,0.11719619
15856,0.15682499
7309,0.11431591
2837,0.16734555
20141,0.12630549
18166,0.114597045
24873,0.1342079
29713,0.15514089
5241,0.18871407
9950,0.12911168
7338,0.22977811
24500,0.11757674
4483,0.11277418
7234,0.1474676
20788,0.13485134
4608,0.11299515
12878,0.114150345
19523,0.24028412
26793,0.12561245
20403,0.11176643
23494,0.25518826
32259,0.14052677
19366,0.21074863
22892,0.121475525
9187,0.22578572
10474,0.23176645
20502,0.11040123
24998,0.11163445
9834,0.11395901
7641,0.1733389
2666,0.113121815
12334,0.14390408
4092,0.1197726
12671,0.18296228
29719,0.11170351
22232,0.18715371
20256,0.11330819
4865,0.19922341
25009,0.114842065
4102,0.366179
15831,0.18461974
27809,0.13010609
18232,0.19088098
9385,0.1126397
28669,0.2099477
3499,0.11054118
12791,0.11217248
26867,0.11576239
18806,0.13173793
19116,0.11136834
16464,0.1120456
27239,0.12183094
12931,0.15804215
22705,0.16838033
25130,0.11074506
4112,0.13787049
7838,0.24290505
15700,0.13426624
3614,0.12197017
2108,0.16228475
14409,0.15245827
21504,0.14400284
30068,0.15349256
4183,0.35983637
30241,0.12175001
24425,0.12617601
23604,0.11013265
45,0.23075901
28757,0.11132988
2963,0.13679026
14267,0.12655167
12603,0.113332875
20807,0.12783106
14912,0.11250749
31701,0.16018054
37,0.112449974
4593,0.15820655
19369,0.19718476
13254,0.112539686
30912,0.123716265
6131,0.12743391
10437,0.11013588
24003,0.1672692
14641,0.1835877
14080,0.11013153
9372,0.116083115
31869,0.14183865
26538,0.16736606
31138,0.11375326
7523,0.11371191
23060,0.1149383
24994,0.1250498
2107,0.14281172
29315,0.21878141
11878,0.18041417
12561,0.11017842
15863,0.15114869
25078,0.23115845
13936,0.16686758
7939,0.13764682
22169,0.11138318
13532,0.117611304
8027,0.13473517
9228,0.11917967
11885,0.11214297
21191,0.11909638
324,0.110506415
20682,0.115458116
10245,0.114559606
16679,0.12644733
4382,0.11012757
12646,0.121766634
15012,0.21100917
19958,0.18099828
15234,0.34014714
18101,0.4596458
14328,0.12819423
11009,0.173628
3182,0.11260521
4218,0.14296277
5692,0.11076228
19436,0.14906916
12779,0.1103098
9371,0.21147636
13591,0.110478245
10538,0.14056267
26226,0.11725926
30180,0.11083697
22896,0.1265095
31101,0.12536716
5756,0.11335176
27168,0.14288963
16865,0.14639232
25916,0.19297542
17157,0.119074725
25902,0.11537989
20344,0.12642041
179,0.12563741
14110,0.11010999
1800,0.1125023
8221,0.14975627
31381,0.16473278
2922,0.110731095
12856,0.12042766
1245,0.23756523
4053,0.11957052
108,0.14320274
23528,0.18092531
18158,0.11156484
4394,0.11205147
14966,0.27725336
21127,0.11094477
21555,0.11250338
11317,0.13714445
30398,0.16424826
4838,0.12648177
13739,0.11083911
7195,0.110200204
31973,0.123770334
14746,0.14188223
19209,0.12133619
10,0.1589713
5868,0.12093402
11457,0.33574453
28896,0.29759887
24438,0.13134593
15462,0.1326338
19168,0.12008549
25536,0.1325455
8515,0.1381556
16880,0.11755314
25714,0.25066468
17690,0.118760586
11662,0.23171937
1244,0.17566001
2990,0.1354882
17807,0.113325596
8205,0.111217245
14769,0.11269647
24410,0.117884055
22982,0.19030502
21816,0.110343486
16182,0.15691738
11665,0.11637954
20067,0.14386044
22345,0.11608644
5328,0.2682771
7219,0.16211945
12,0.14422661
6152,0.1579692
9858,0.119002305
25746,0.13124533
12363,0.15304849
29610,0.11168676
19300,0.14249215
1506,0.15706064
14392,0.14751874
4144,0.11817244
8201,0.11284652
30849,0.14744572
12597,0.11058518
19093,0.13888772
14963,0.12865733
23220,0.15422499
19510,0.21167411
14408,0.13096325
7187,0.11351944
17323,0.118256554
24722,0.11642414
20407,0.16584454
17325,0.16846891
8749,0.113848664
4083,0.15370803
2877,0.13625306
21085,0.12179313
9933,0.1166922
26499,0.110184185
28409,0.15713298
28274,0.11451545
18205,0.11033695
7146,0.18483573
5108,0.14022687
29599,0.11092881
31329,0.11280755
27898,0.1963452
21401,0.110616356
13535,0.1614045
10960,0.11063466
27186,0.11656159
32324,0.11321108
4640,0.20631191
7310,0.110602304
17276,0.12107894
9597,0.2672497
15835,0.13218579
16460,0.14842087
6651,0.14479929
23794,0.16296558
21414,0.14591426
24756,0.20367987
32437,0.19539787
29354,0.3019139
28476,0.12368153
12786,0.11030727
21319,0.18270189
20707,0.12822978
22158,0.11192727
2,0.15302995
28629,0.14129356
7849,0.25597227
3175,0.11015169
15669,0.124304265
27148,0.14266239
14274,0.20613411
29760,0.12447173
3621,0.30354688
7086,0.127737
18569,0.1101344
4477,0.11014456
1155,0.118670054
29704,0.34761226
19381,0.15100212
13541,0.12598436
18847,0.111073524
19230,0.16345868
8872,0.12153898
2191,0.12504748
17064,0.12992078
12818,0.2346548
28630,0.120551884
4240,0.14785182
10141,0.13660002
32262,0.17964368
24732,0.11230626
9972,0.49191612
16733,0.27131578
19733,0.19040087
29687,0.13364948
801,0.13552324
11650,0.120498955
21843,0.11024714
16256,0.1101125
17352,0.21563536
19475,0.22009961
18320,0.21273349
7709,0.116650246
6853,0.35641497
14855,0.242182
14792,0.12993015
25635,0.20724298
21820,0.15530169
13444,0.224899
12397,0.206015
20262,0.12820733
22226,0.110229
1702,0.14983125
26413,0.13427086
9763,0.1125036
14158,0.1386649
11612,0.116210945
3133,0.15537842
15329,0.19146712
7972,0.12093402
19131,0.19436233
18491,0.11181694
13320,0.11066434
26254,0.12355039
31151,0.15443507
9721,0.2444551
14306,0.15370739
29248,0.28552294
19448,0.13968088
18976,0.14900048
25801,0.12746717
23966,0.16256137
25357,0.14079902
22940,0.11256183
30711,0.162128
10813,0.15447868
3196,0.1120325
15908,0.11811199
26404,0.34616703
17257,0.110313684
104,0.12222347
24907,0.178516
18299,0.40395874
13089,0.21383895
11656,0.12948002
26100,0.110732704
25497,0.11592376
31568,0.15672272
20864,0.12600398
11039,0.13314542
30530,0.16558304
20317,0.22420247
23094,0.18077557
19370,0.35694352
26794,0.11254699
16057,0.13977514
7332,0.19119914
14922,0.12985957
16805,0.110364676
28373,0.110228926
22046,0.12735268
21986,0.11024826
14174,0.12584989
11978,0.1319478
11716,0.226198
25264,0.21828097
19859,0.110160224
17173,0.15073307
29075,0.14408398
12577,0.13723052
15754,0.6090631
25970,0.16755794
19270,0.110609144
30812,0.27061936
8791,0.2648599
21390,0.14471751
30685,0.15888305
12041,0.12208476
27682,0.12064772
30400,0.110431276
8493,0.2061031
29411,0.14715941
22679,0.13322608
21445,0.16865508
8444,0.13071308
11109,0.12373868
27684,0.1107792
17188,0.11335997
2934,0.119708136
15307,0.22025977
4311,0.16777316
21371,0.16064136
31606,0.119540974
12489,0.16212107
10416,0.18214893
12764,0.11234976
16043,0.13641645
21182,0.14077677
24539,0.2408432
24301,0.21959214
8780,0.21653052
30245,0.11135961
10797,0.11046381
21759,0.114060774
30351,0.11726775
23452,0.11057552
519,0.13351683
27180,0.113780655
24411,0.12048922
16109,0.12459491
15184,0.17324068
8419,0.13929917
17463,0.11149739
24779,0.11026983
13796,0.120408505
31503,0.1384605
12164,0.1103068
7065,0.11050916
2979,0.11278383
8168,0.11827549
18897,0.13049978
30790,0.16385056
13464,0.11941092
1721,0.110150605
28137,0.11041821
3777,0.16724089
16742,0.14820641
15210,0.16840735
25247,0.11025501
12229,0.13751276
19146,0.11818154
7105,0.13387047
16412,0.20327555
19768,0.1117729
7520,0.15710409
4439,0.16102593
23806,0.113721214
10892,0.1434642
2488,0.12040223
18147,0.11570244
15371,0.1465588
3400,0.15547068
20247,0.15547751
17273,0.11012295
30929,0.15263763
18758,0.16174617
14429,0.111803815
27589,0.12515542
12823,0.21670988
16676,0.16186768
25957,0.11070751
11392,0.11912821
31310,0.11010964
13231,0.19017182
29494,0.13673179
21703,0.111859374
30379,0.19941822
24177,0.17680497
22214,0.1368753
20968,0.27373913
15738,0.14114909
8458,0.11626036
27225,0.1218606
10284,0.11084453
15753,0.11011661
26106,0.20559874
28216,0.11758339
16006,0.15083726
6166,0.1101194
6461,0.114673644
19445,0.159064
10481,0.17466056
9850,0.111891046
14496,0.1905855
31855,0.13503596
31849,0.14624287
2835,0.16434842
7213,0.11024364
2268,0.1370435
3770,0.110142
10131,0.110329226
9716,0.11311217
20312,0.11852201
20661,0.11128718
29488,0.14585973
4613,0.22333276
30529,0.29729095
21392,0.16382237
20982,0.11286095
19899,0.16730168
12190,0.11011135
2908,0.13488145
18807,0.14163238
15890,0.11852842
30009,0.12170061
30405,0.15515849
21885,0.11037395
13600,0.13293712
22838,0.15169436
3190,0.1112259
29962,0.1173889
28114,0.22509252
24204,0.14440133
22936,0.12652358
16846,0.11440623
17127,0.12828399
8414,0.1806561
26359,0.1350701
12944,0.13568623
27774,0.12764293
20719,0.21417008
23878,0.12555286
21498,0.13721524
13306,0.111780375
25987,0.110380106
3641,0.13206127
30582,0.11045242
21,0.13164888
11042,0.15661375
25932,0.11394731
3622,0.2798146
1469,0.16639717
29859,0.17443483
32425,0.12752776
21708,0.12798147
10683,0.114303626
10972,0.110305674
7246,0.112565376
19253,0.13324478
22543,0.11229549
22131,0.11431939
4656,0.11061753
22811,0.122643374
11914,0.12857763
28316,0.110432856
29707,0.11088549
8893,0.11556634
7490,0.1919932
18161,0.1118121
1777,0.13500318
25171,0.110908315
11133,0.16042748
13072,0.13357401
13863,0.16373935
17132,0.1704369
7271,0.23453282
18272,0.1359112
12470,0.22999848
25610,0.35524136
19713,0.11058402
14247,0.110110424
21935,0.17929275
13777,0.11085077
18178,0.12514149
13039,0.11189811
26789,0.11311232
15898,0.16725692
18550,0.1657843
19494,0.1102427
31642,0.11025379
4498,0.110238805
9505,0.12699357
29038,0.24763747
13289,0.1103035
9957,0.5618752
11375,0.1102137
30787,0.15265697
11907,0.23464595
27317,0.13775823
2523,0.11394029
30561,0.54513884
4782,0.34895644
30091,0.21370204
18549,0.13405973
22455,0.23362534
14940,0.14660023
6854,0.11013078
11239,0.15028414
18705,0.15071426
16704,0.13911329
7847,0.1222332
11095,0.11703263
32182,0.13344267
5072,0.20387933
32192,0.11035205
19184,0.28179976
27175,0.15124053
9475,0.2354593
23269,0.16135423
3771,0.11067742
13460,0.11134254
11434,0.1345296
13389,0.19125551
12098,0.2535933
1737,0.17527118
27078,0.17100172
20365,0.11494641
9354,0.13274771
8314,0.13480273
23546,0.22120607
58,0.115452334
15153,0.120123856
3201,0.21347079
27280,0.12210067
16138,0.29531184
13546,0.15572394
19298,0.11610782
26994,0.23616584
20333,0.14274837
32439,0.17173478
12122,0.14556047
5822,0.12745404
28364,0.168949
3782,0.11074454
2860,0.16379637
4864,0.13298179
23391,0.13490659
4924,0.116221935
4055,0.11024212
25133,0.11681287
10255,0.19270752
13305,0.11107571
9487,0.177897
24550,0.18582116
12879,0.17879857
24966,0.11395241
20823,0.19123249
8804,0.16266105
26083,0.21408308
9120,0.13178004
24871,0.11465017
14781,0.1298316
6732,0.11217302
32306,0.1457065
11027,0.14490949
17560,0.12614772
32246,0.16410388
20625,0.13198021
5424,0.11051892
15567,0.1223823
7492,0.11978366
21359,0.17258187
14591,0.13525745
211,0.11373476
6343,0.120387405
30547,0.11233455
11367,0.23974994
27011,0.11754475
26506,0.11213884
6475,0.112947516
920,0.24708565
16396,0.15327616
10976,0.5369427
9896,0.16963758
9241,0.11010996
9848,0.113466315
28595,0.12080105
29810,0.11392972
28889,0.22955468
11796,0.11666446
26050,0.12624042
4071,0.19357997
8222,0.12091106
25139,0.17720996
17492,0.113845944
10308,0.2037358
19613,0.13026312
2262,0.11135136
24040,0.13973439
20710,0.11990279
1040,0.13866743
7766,0.114329256
17800,0.13219403
28434,0.110404775
15663,0.12654921
20985,0.3837773
22881,0.13464014
10303,0.14695908
22175,0.15483876
31315,0.12793809
28648,0.5492553
10894,0.13743523
355,0.17626818
15383,0.16568376
17700,0.119894564
18460,0.12605438
24008,0.17406416
25637,0.16698106
13683,0.11299749
18562,0.23286825
1209,0.15435672
23635,0.11364594
31784,0.11170698
30827,0.11756126
23848,0.14980271
28064,0.11516445
14485,0.13014238
6213,0.120631464
23790,0.11395937
17479,0.11071042
5544,0.110196
21137,0.110168085
31338,0.13016444
27468,0.110980086
17136,0.15779579
32212,0.1324137
3215,0.118419394
8989,0.121154174
5401,0.16357039
6875,0.12032607
13956,0.12136223
24196,0.11355484
7968,0.13305587
6825,0.11270252
8159,0.11464565
12159,0.11920239
21252,0.12733275
9490,0.14105551
20760,0.19831443
15847,0.12798586
29892,0.30762222
2926,0.13485679
9825,0.158514
16874,0.12561597
2147,0.14816113
7129,0.13570353
27919,0.12677164
7734,0.35989666
18174,0.11017412
15332,0.332426
31122,0.20549007
31302,0.3381219
8249,0.21930133
26503,0.17865828
27655,0.14795549
25083,0.19381641
16854,0.17638749
10550,0.22028524
28845,0.14207286
21059,0.18399526
12673,0.20608367
30270,0.13664289
9247,0.11043609
28103,0.21824133
10116,0.15077288
22763,0.16855924
7265,0.6572485
17459,0.15391524
11725,0.16731885
2149,0.27583638
28510,0.13654709
23555,0.15029697
74,0.11926419
14595,0.14021054
14670,0.13825272
24752,0.16261628
15502,0.18732142
29553,0.17788976
4067,0.24525322
21891,0.24729079
11560,0.2413056
2542,0.1405695
6073,0.11123533
20409,0.11187131
20655,0.11071351
26034,0.14872913
5192,0.11176254
21746,0.11368689
4766,0.18278289
14374,0.38402748
31766,0.18196546
28686,0.13887765
7633,0.14903632
5491,0.41579482
27331,0.14094539
11797,0.112221755
1600,0.22949289
24810,0.1320945
18467,0.112995096
28281,0.11078186
12191,0.115594916
16559,0.18985237
20171,0.12407569
1294,0.112537526
15566,0.23622562
2063,0.14585009
30212,0.12610823
6683,0.11218458
23732,0.18203628
8089,0.115805924
4141,0.11629536
7938,0.36296308
25901,0.13253112
30647,0.1346323
17619,0.14065772
2251,0.123214535
24633,0.11238252
11689,0.14099218
27339,0.11061343
14196,0.11995821
20269,0.11055937
31938,0.11753088
16666,0.2205915
11910,0.13829127
6058,0.17091154
20057,0.11517302
30356,0.19415651
4698,0.110323876
15864,0.14924146
10464,0.22930853
4773,0.39624962
26733,0.12103028
30852,0.13609113
17222,0.21383895
13653,0.14617202
27204,0.13181719
20981,0.12696537
5785,0.19673467
15965,0.13796371
13560,0.15836266
8391,0.11389311
28363,0.12606071
12916,0.110712804
5336,0.11987659
20837,0.110799305
3749,0.11231634
10394,0.11216188
16532,0.14372617
27281,0.12805748
122,0.11222584
15620,0.32607898
11609,0.1112634
19439,0.11592346
19950,0.53356487
48,0.12351095
3185,0.11736755
8772,0.1623259
28469,0.15368964
2944,0.12503879
10910,0.11831434
4161,0.12304045
24374,0.14214215
30524,0.11197605
13303,0.112077855
31990,0.24316752
18312,0.1506555
223,0.13350157
26131,0.15393092
10367,0.11563225
23020,0.124672815
19091,0.120349616
32360,0.11075873
32117,0.4002764
17205,0.12839673
30100,0.11587052
15994,0.11924566
7645,0.110528015
28637,0.11174099
25829,0.11019939
14549,0.11894602
19073,0.13212076
21229,0.1181637
8060,0.13606362
10565,0.12898232
28126,0.13602355
16016,0.117338374
26529,0.13916071
10771,0.18512377
10686,0.18689197
3880,0.14686978
21619,0.13320757
2164,0.16149044
10109,0.12493607
639,0.14244428
25143,0.11483896
7435,0.14263457
10932,0.11889064
10024,0.110130645
1036,0.11054004
8418,0.11154718
25067,0.15711387
8257,0.20380896
12467,0.12570347
21744,0.24310604
30539,0.15490897
5904,0.1256082
12954,0.11021069
1164,0.12297914
14796,0.11111372
9694,0.15631582
26188,0.14812705
27294,0.15316282
22032,0.12811837
6743,0.11699652
19593,0.37438807
31955,0.16710955
16892,0.11370405
22466,0.13278885
20805,0.17652625
27163,0.11021728
8609,0.2304311
3250,0.18894053
12601,0.11352871
6130,0.14543945
17886,0.11294234
317,0.12793833
5315,0.13424852
22990,0.13542771
6523,0.11389388
29893,0.115467735
16471,0.116247185
4163,0.14750223
4911,0.110271655
11422,0.12881383
9365,0.19658454
27367,0.114970006
6378,0.13904187
18625,0.11676272
14744,0.24222305
3539,0.13759767
6310,0.1673572
5517,0.21877989
30949,0.11084937
30719,0.46725172
6654,0.28962046
15867,0.11246355
21411,0.115423374
32343,0.6144434
25531,0.13912486
1502,0.1903014
678,0.11845067
23057,0.11078556
5851,0.13545418
7194,0.1908308
16301,0.24083768
10095,0.17829663
17929,0.112537846
6784,0.110723846
28901,0.110113434
21120,0.30008337
8400,0.16449593
24120,0.116416536
8720,0.17123908
19159,0.13015218
16587,0.12249143
12716,0.20284149
6567,0.121698454
28902,0.11433237
31387,0.12010491
574,0.11125058
15123,0.115874946
10514,0.12289565
26882,0.127363
20436,0.25587916
29884,0.16993943
14390,0.120581426
20460,0.11190789
997,0.112261154
8032,0.18398215
31897,0.17675218
14254,0.31993228
29379,0.17539512
11780,0.32597756
26060,0.38657218
20606,0.22511205
16645,0.110765435
31975,0.24363512
3875,0.110109694
31194,0.24750653
16829,0.15721436
14157,0.113546036
10386,0.13076653
11059,0.119175814
2526,0.1202256
1168,0.12717515
20528,0.12745404
7892,0.114119224
19122,0.113408625
8154,0.1186227
12153,0.14787506
30097,0.11974817
4137,0.15482956
6468,0.12259231
27951,0.12515554
22733,0.3541395
27866,0.22599545
4428,0.20843033
29788,0.112998806
14863,0.120564274
12118,0.11871399
7865,0.14886971
17718,0.1588686
27020,0.2061031
706,0.13667169
3491,0.29462618
4573,0.12458616
13247,0.12532672
5580,0.112738416
6617,0.35325506
4022,0.11037572
11630,0.11029417
29139,0.13360207
18646,0.11169671
13256,0.23693773
31172,0.12495556
8624,0.12926096
1173,0.1259392
8102,0.12632318
16117,0.11021044
32216,0.14715554
30116,0.18956426
24942,0.12149382
15784,0.11271292
8963,0.2773654
27349,0.13809468
4002,0.13833712
4753,0.13459331
30974,0.22977811
16956,0.12125554
19403,0.117794886
20694,0.14258747
7448,0.11337224
24921,0.16252473
4277,0.20951176
29890,0.11579835
22834,0.12328659
19556,0.12379977
1204,0.15652674
7242,0.12000193
19049,0.14794463
32151,0.11038404
11957,0.12306193
20836,0.20507206
14635,0.6555838
13161,0.11243437
6479,0.122188896
4711,0.11140318
12476,0.11435901
20698,0.23362534
21740,0.18027431
20118,0.1598727
16179,0.18098049
5636,0.16010632
29688,0.13447605
21691,0.11020889
23702,0.124971405
6159,0.13454632
13515,0.16330397
19543,0.19830784
12569,0.24245061
11221,0.11043839
23121,0.11017415
25972,0.67831075
15033,0.19245057
2663,0.13044643
28062,0.12291625
21917,0.24881886
26013,0.12849572
14132,0.11740944
30537,0.11257004
32436,0.12244561
22223,0.12783697
19765,0.11024313
9494,0.14836092
28929,0.11495358
16195,0.16183726
22104,0.44994125
29794,0.1198343
19641,0.11386457
8627,0.120470926
16692,0.2879444
31464,0.11701192
23777,0.11193116
25146,0.15227981
23841,0.13318151
31944,0.18671702
26233,0.13621837
14879,0.11054449
25844,0.19988859
21304,0.1328744
28348,0.3363554
8084,0.15923807
15047,0.115431614
5682,0.11153129
31241,0.40902063
32490,0.115742356
9661,0.14978388
5961,0.1259084
18987,0.12719345
7868,0.1756442
1269,0.116683595
28716,0.14284804
12697,0.23010403
6998,0.13578412
11283,0.133964
8669,0.15994856
31458,0.11345147
18667,0.12852141
20116,0.11015356
22029,0.11321118
5127,0.11377815
9327,0.111365914
1545,0.122947395
739,0.1489436
6984,0.22246626
19902,0.12625489
4732,0.134754
8521,0.1144958
28991,0.12021381
